Sample name	002-w000_S45	002-w046_S23	009-w046_S58	010-w000_p4_S10	012-w000_S56	013-w014_S69	018-w000_S12	029-w000_S67	029-w014_S78	029-w046_S2	035-w000_S24	039-w000_S80	041-w014_S1	042-w000_S16	044-w046_p4_S33	046-w014_S47	048-w046_S13	051-w000_p4_S44	054-w046_S35	073-w046_S34	080-w000_p4_S65	080-w046_p4_S21	083-w000_S27	083-w014_S38	092-w046_p4_S76	099-w014_S4	099-w046_S15	105-w000_S26	108-w000_S46	108-w046_S57	109-w000_S81	109-w046_S5	111-w000_S49	111-w014_S60	113-w000_S37	116-w000_S68	116-w014_S79	116-w046_S3	118-w000_S48	119-w000_S59	119-w046_S70	13-T106-T-DM-CH_S71	138-w014_S14	138-w046_S25	14-T106-T-DM-CII_S28	14-T106-T-DM-III_S17	14-T26-T-DM-CI_S6	14-T26-T-DM-II_S82	14-TM48-T-DM-CII_S50	14-TM48-T-DM-III_S39	145-w000_S36	15-T52-T-DM-CH_S41	16-T106-TTR-CII_p4_S32	16-T26-T-DM-CH_S61	16-TM48-T-DM-CH_S72	18-S0-TTR-CI_p4_S87	22-T106-T-DM-III_S83	22-T52-TTR-III_p4_S11	26-T26-T-DM-IH_S7	26-T52-TTR-CII_p4_S55	28-T26-T-DM-CII_S18	28-T26-T-DM-IIA_S29	28-T52-T-DM-CII_S40	30-S0-TTR-CH_p4_S66	31-S0-TTR-IH_p4_S43	31-T106-T-DM-CII_S9	500_p4H11_S88	500_p4H9_S86	C11-T-DM-CA_S30	C11-T-DM-SIG_S19	C13-T-DM-CA_S52	C14-T-DM-ILI_S63	C14-T-DM-SIG_S74	C15-T-DM-CA_S85	C16-T-DM-SIG_S20	C17-T-DM-CA_S31	C18-T-DM-CA_S64	C18-T-DM-ILI_S42	C18-T-DM-SIG_S53	C2-T-DM-CA_S51	C2-T-DM-SIG_S62	C20-T-DM-CA_S75	C3-TTR-CA_p4_S77	C6-TTR-CA_p4_S54	C7-T-DM-ILI_S84	C7-T-DM-SIG_S73	C9-T-DM-SIG_S8	C9-TTR-CA_p4_S22
Renibacterium	5	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	10	0	0	0	11	0	40	0	0	81	0	0	0	0	0	6	4	0	0	0	83	0	292	0	0	5	0	0	0	24	0	0	0	0	2	0	44	0	0	0	0	0	0	14	0	0	0	7	0	18	0	0	0	0	0	0	3	0	0	5	0	44	0	0	0	0	0
Rhodanobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
Rhodococcus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Rhodoferax	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopirellula	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	63	0
Rhodospirillum	0	612	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	2	0	0	1	0	0	0	3	0	7	0	0	2	0	0	0	1	1	0	7664	0	0	1	1	0	248	1	2	5	0	1	1	2702	33	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0
Rhodothermus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	4	0	6	0	0	5	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Rickettsia	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	1	0	0	4	0	0	0	0	1	0	1	0	14	0	0	5	0	0	0	1	0	1	2	1	2	2	0	0	2	1	0	4	0	3	0	12	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0
Riemerella	0	0	0	0	33	2	0	1	0	0	0	0	0	0	4	4	0	0	0	21	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rivularia	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robiginitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia	16	178	4	0	57	16	0	0	4	4	6	35	727	1	1	2062	113	8	12	2	215	0	5	3	483	28	5	0	3	3371	1	992	3	27436	7	0	26	233	1	16	46	4	15	1287	94	151	385	31	3	47	112	45	454	39	113	0	4189	57	1542	94	16	53	2	12	40	0	0	0	0	2	11	16	4	158	3	390	44	332	66	127	1	3	18	278	17	12	14	2
Roseiflexus	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roseobacter	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	194	3	0	0	0	5	1	0	0	0	4	0	2	0	16	0	0	5	0	0	1	1	0	2	2	3	0	0	0	1	1	2	0	8	0	1	0	10	2	3	0	2	1	0	2	1	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	1	0	0	0	0	0	0	0
Rothia	1	210	0	0	1	0	0	1	0	0	0	0	117	0	0	0	37	0	0	0	0	0	0	0	457	0	0	0	0	0	0	2	0	8	0	0	436	0	0	107	0	0	1	3	1	0	0	0	0	0	0	1	18	0	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	181	0	145	0	578	140	0	63	0	0	0	0	0	0	0
Rubinisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrivivax	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	1	0	0	0	0	0	7	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruegeria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminiclostridium	69	57	0	0	315	7	1	0	1	2	3	1	8	0	0	6	13	1	0	0	256	0	1	3	306	7	1	0	1	697	0	743	1	757	0	0	15	3	2	3	24	5	5	1036	272	65	37	10	107	1741	15	7	511	6	71	0	148	7	24	53	0	3	0	10	35	5	6	1	0	7	1	154	63	37	0	6	2	28	2	5	1	1	16	15	25	13	2	4
Ruminococcus	38141	1431	3	58	8035	968	1	1	365	223	2032	516	214	140	9	143	2468	261	293	11	6566	19	801	493	53361	3325	13	163	30	14973	6	38788	10	245414	161	4	92	56	8	128	11236	525	2763	24234	5773	12494	11779	2231	863	13072	1605	884	56721	338	20467	14	7350	87	2858	4623	93	487	15	47	13613	517	2	1	43	363	876	1062	509	3250	499	2351	520	3753	424	184	58	131	844	5270	1940	408	2437	727
Runella	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	1	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
Saccharomonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinibacter	33	3	0	0	58	1	0	0	1	0	0	2	9	0	0	2	29	0	2	0	71	2	2	1	119	2	1	0	2	176	0	147	0	166	0	0	72	4	0	0	14	5	4	36	6	21	7	4	3	42	6	3	177	0	33	1	99	12	8	3	0	6	0	6	6	1	0	0	0	1	1	2	0	38	1	8	4	7	0	0	1	0	1	10	3	1	4	0
Salinispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinispora	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Salmonella	622	40	0	0	0	0	0	0	1	0	3	0	45	1	0	618	155	0	1	17	1	0	0	0	900	0	649	18	1	2	96	9	33	172	0	130	299	18	2	0	7	78	9	60	0	1	52	22	5	12	3	47	3	0	2	55	598	10	134	0	11	19	0	380	81	0	0	0	0	0	0	2	3	5	0	1	24	37	53	5	13	0	7	86	16	0	0	0
Sanguibacter	0	0	0	0	0	0	111	0	1	0	0	0	2	0	0	0	0	3	1	45	3	0	0	0	4	0	6	0	0	2	0	7	0	22	0	0	9	0	0	7	1	0	0	11	1	2	5	0	0	1	1	9	14	0	40	0	3	0	5	0	0	0	0	22	2	0	0	0	0	0	2	0	7	3	0	0	0	1	1	0	1	0	1	0	1	0	0	0
Saprospira	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sebaldella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sediminispirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Segniliparus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Selenomonas	3	1	0	0	1	0	0	0	0	0	0	0	8	2	0	4	11	2	1	0	12	0	0	0	34	2	0	0	0	24	0	20	41	159	0	0	2647	65	0	3	0	0	1	42	1	0	15	1	0	6	6	62	111	3	6	2	37017	3387	4	0	0	1	0	19	2	0	1	0	0	0	0	0	0	0	90	1	1	5	0	1	1	0	4	88	0	0	1	2
Serratia	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Shewanella	6	0	0	0	0	0	0	0	0	0	0	0	16	0	0	3	3	0	0	0	0	51	0	0	5	0	2	0	0	1	0	1	0	3	0	3	15	0	13	40	2	0	2	0	0	32	1	0	0	2	0	0	1	0	0	0	34	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	9	0	0	2	0	83	0	0	0	0	0	0	0	0	0
Shigella	196	10	0	0	1	0	0	0	1	0	2	0	12	0	0	162	37	0	0	10	0	0	0	0	174	1	141	1	0	1	5	7	8	56	0	11	83	3	0	0	1	3	1	27	0	1	12	7	3	104	4	13	3	0	0	9	89	0	28	0	2	2	1	94	21	0	0	0	0	0	0	0	0	2	0	1	2	6	2	1	3	0	3	22	4	0	0	0
Shimwellia	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	2	0	3	0	0	1	0	11	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sideroxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Simiduia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Simkania	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Singulisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinorhizobium	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia	2	74	0	0	212	0	0	0	0	0	10	13	307	22	2	715	116	16	0	0	681	0	21	8	27	155	0	2	0	76	0	808	0	1285	2	0	250	33	0	30	304	91	11	218	17	51	5	0	1	138	1	0	570	0	3	1	3404	561	2	1	0	1	0	0	112	1	0	0	0	1	24	45	32	406	131	20	1	116	19	1	1	0	14	73	0	0	19	27
Sodalis	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	4	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Solibacillus	7	10	0	0	257	0	0	0	7	8	80	1	8	0	0	2	5	1	2	0	8	0	0	0	62	22	56	0	0	32	15	10	0	2186	0	1	33	5	0	1	0	87	29	231	2	2	113	1	2	21	1	355	146	51	1383	1	61	103	32	27	56	458	16	20	383	97	0	0	0	0	0	352	0	32	0	162	1	373	0	0	1	0	0	7	66	101	5	0
Solitalea	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	58	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Sorangium	18	4	0	0	4	0	1	0	3	1	2	2	7	0	0	5	18	2	0	1	21	1	0	1	18	2	10	0	0	19	1	38	1	101	0	1	69	3	0	4	6	4	4	38	1	12	13	3	1	13	6	1	49	2	12	3	72	12	15	3	0	6	0	12	8	1	1	0	1	0	1	4	3	19	0	7	2	6	2	4	17	0	3	7	6	2	1	2
Sphaerobacter	9	1	1	0	1	0	0	0	0	0	0	0	2	0	0	5	3	0	0	0	3	0	0	0	10	0	2	0	0	1	0	3	0	41	0	0	1	0	0	0	0	0	0	9	0	3	5	2	1	3	0	0	9	0	1	0	5	1	0	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0
Sphaerochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sphingobacterium	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Sphingobium	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	2	0	0	0	45	0	0	0	0	1	0	0	0	0	0	1	2	0	6	3	0	1	0	1	0	1	0	0	0	0	47	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	3	0	0	4	0	0	0	0	0	1	0	0	0	5	0	3	0	3	0	0	8	6	0	0	0	0	0	0	0	0	0	0	50	5	2	0	1	0	2	0	19	0	0	0	0	1	0	129	0	1	0	0	0	1	0	0	4	1	0	0	36	0	0	0	0	0	0	0	0	0	0	0
Spiribacter	6	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	10	1	1	0	0	4	0	17	0	97	0	0	0	0	0	0	2	0	2	7	1	5	6	1	0	6	0	1	16	0	7	0	3	0	0	1	0	0	0	1	4	0	0	0	0	1	4	0	1	3	0	4	0	0	0	0	0	1	1	0	1	0	2	1
Spirochaeta	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spiroplasma	1	0	0	0	4	0	0	0	0	1	0	0	8	0	1	1	1	2	0	0	3	0	0	0	18	1	0	0	0	8	0	13	0	80	0	0	7	3	0	0	0	2	3	5	1	0	10	1	0	0	1	2	24	8	26	0	4	2	2	0	0	12	0	0	2	2	0	0	0	0	0	6	0	4	1	5	1	1	0	0	0	0	0	2	0	1	1	1
Stackebrandtia	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	4	0	1	0	8	0	0	0	1	0	0	1	0	0	5	0	3	1	0	0	1	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0
Stanieria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus	30	61	226	0	57	24	0	0	22	0	2	0	116	0	0	14	48	2	223	128	67	260	172	0	274	12	0	5	19	1082	147	32	136	206	0	48	14	1	97	26	555	1	0	8	0	0	9	173	1	3	2	9	12	11	204	0	109	11	348	10	0	1	0	239	84	150	18	0	0	126	1	362	3	3	258	1	270	231	43	0	0	0	0	287	211	0	0	11
Starkeya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas	1	2	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	128	0	0	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0
Stigmatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Streptococcus	3583	848	5	3	596	13	57	0	32	194	257	8	1874	200	81	284	184	158	94	128	901	7	12	12	3991	700	1180	23	19	391	292	1006	18	33198	74	33	22225	724	0	2057	607	50	386	2661	329	253	3386	1197	72	1470	220	2481	3191	766	34549	250	2526	771	370	444	41	81	28	720	1123	111	5	4	9	225	472	301	55	787	144	644	347	2476	61	172	38	196	88	572	55	823	185	21
Streptomyces	533	83	15	2	165	34	4	6	36	32	68	13	203	17	15	180	303	72	22	18	445	17	33	14	557	115	104	11	13	560	23	1032	24	3597	12	14	1096	118	2	65	173	35	98	934	114	327	297	87	41	232	129	149	1371	31	554	30	1788	343	288	53	18	84	35	293	230	33	7	1	14	23	38	82	53	291	33	94	78	201	45	16	108	5	51	275	94	24	75	25
Streptosporangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuricella	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuricurvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
